radiant_win,avg_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
False,18,28,111,51,10,76,47,84,58,11,14
True,8,47,6,131,38,81,35,39,120,42,91
True,25,64,37,16,6,106,39,8,92,84,131
True,26,78,8,84,26,52,34,72,106,136,94
False,18,50,44,135,69,64,11,6,38,26,34
True,28,110,22,35,26,95,73,114,25,104,131
True,9,136,114,25,20,82,21,13,43,131,11
True,19,131,11,14,126,35,26,8,29,86,37
True,30,76,2,72,4,123,71,75,73,84,44
False,27,104,39,48,26,18,3,105,35,131,20
False,14,104,131,87,25,109,84,63,76,102,6
True,16,96,123,80,9,100,104,84,11,26,32
True,26,108,5,25,37,21,84,131,35,7,8
True,17,56,31,2,11,10,54,82,123,84,21
False,21,67,46,56,131,104,36,7,35,75,19
True,36,39,84,114,47,57,82,25,21,28,131
True,24,27,71,76,75,25,17,26,51,29,93
True,20,27,104,25,71,54,100,16,89,61,87
False,11,71,114,5,74,84,42,45,25,26,104
True,20,64,98,7,136,48,131,53,41,77,86
True,16,25,2,47,1,27,111,8,40,90,3
True,12,7,104,131,26,8,123,94,73,114,67
False,7,7,63,40,5,36,98,86,11,53,32
True,23,62,25,94,131,135,109,30,41,28,74
True,8,27,74,131,12,2,8,26,30,1,14
False,7,27,61,14,44,50,110,8,42,113,3
False,14,70,73,19,86,42,63,84,20,2,120
True,17,47,34,113,31,89,114,129,64,25,101
False,13,7,97,101,121,44,33,50,99,64,42
False,30,74,131,44,85,129,101,25,98,86,108
True,5,104,86,95,84,37,128,70,36,39,121
True,10,5,42,83,44,13,26,35,7,86,32
False,6,63,26,77,64,137,25,68,8,111,2
False,9,46,5,85,94,14,6,106,91,29,58
True,20,48,46,31,102,129,131,76,44,69,20
False,14,35,44,75,81,53,2,48,37,59,57
True,19,3,131,30,113,97,105,80,70,20,84
False,21,15,123,1,96,37,104,28,48,26,63
True,14,21,28,120,44,57,73,19,74,84,86
True,25,26,13,84,6,71,131,64,59,96,94
False,16,84,39,41,74,98,45,7,61,131,95
False,23,15,2,101,18,42,47,44,131,25,40
True,21,131,20,107,129,48,21,31,114,80,85
False,21,9,104,26,1,110,29,50,70,31,11
True,31,38,20,53,1,37,131,42,84,73,114
False,36,119,1,14,131,137,79,32,84,98,12
True,29,84,101,18,39,45,49,67,106,131,31
False,36,131,14,92,11,39,35,57,53,20,70
True,27,48,84,16,71,39,27,5,42,35,10
True,35,119,74,109,129,131,40,44,136,39,47
False,33,56,44,110,73,61,70,40,14,55,53
True,18,86,49,62,11,42,94,20,59,74,111
False,15,9,85,62,30,75,104,42,26,14,48
False,26,47,14,41,128,64,57,16,62,25,42
True,29,108,89,14,88,64,30,18,99,101,86
False,27,70,14,110,120,137,44,92,123,102,25
True,27,37,85,44,53,74,84,48,25,131,112
False,9,104,86,50,113,6,8,35,2,57,131
False,19,129,131,26,17,9,74,83,32,53,91
True,25,5,35,88,44,49,131,114,86,47,39
True,7,82,95,20,131,7,113,42,22,85,53
True,24,27,106,50,110,1,2,25,77,131,119
False,22,84,126,47,18,25,34,39,73,131,104
True,11,131,1,50,104,99,73,129,75,74,53
False,28,101,19,40,16,114,2,45,54,74,86
True,9,113,10,86,14,75,21,16,84,131,93
True,11,111,49,8,105,75,86,87,104,12,84
False,15,84,44,91,1,60,109,131,18,61,79
False,24,7,11,128,15,84,131,19,113,87,25
False,31,41,87,35,62,92,104,131,22,113,3
False,30,126,22,80,84,128,87,73,2,71,77
False,29,129,84,20,113,93,25,14,1,61,102
False,23,114,128,17,94,69,49,8,102,5,56
True,21,14,6,84,59,35,72,9,42,86,67
True,16,131,5,96,106,8,26,57,60,104,86
True,19,106,49,37,131,6,44,28,85,46,64
False,13,99,88,106,66,6,123,16,20,131,48
True,15,2,65,126,26,82,46,123,53,114,23
False,14,4,112,96,50,137,131,85,74,44,47
True,16,14,131,16,55,6,2,94,57,93,75
True,26,49,85,7,137,13,8,53,98,123,97
False,22,131,74,63,28,97,14,101,42,110,51
True,24,129,35,14,1,83,74,37,44,53,69
False,22,79,8,112,53,61,14,25,7,67,131
False,4,111,44,5,47,28,14,35,26,85,8
True,13,1,72,109,29,131,86,7,114,39,136
True,15,26,8,36,84,81,62,14,18,69,37
True,29,11,71,114,10,100,16,62,92,131,7
False,26,3,99,88,59,67,81,15,35,52,119
False,16,1,44,92,64,53,40,37,11,46,2
False,34,83,13,5,42,9,23,86,8,34,114
True,21,7,113,131,26,94,25,8,87,86,29
True,36,85,113,73,32,98,49,121,14,56,93
True,23,35,53,8,17,71,14,83,25,22,18
True,13,40,6,85,9,84,29,131,121,32,60
True,7,44,74,40,71,42,32,87,62,59,12
True,14,18,25,121,131,108,1,21,135,75,42
True,26,136,74,11,77,51,64,42,84,13,25
False,36,57,131,2,69,63,83,35,80,21,7
False,24,98,14,8,104,74,29,76,84,131,73
True,14,36,26,8,60,83,54,39,90,99,71
True,21,79,136,74,104,81,50,84,22,126,113
False,17,7,80,74,59,8,84,28,14,76,21
True,12,18,50,11,96,137,131,85,44,14,28
True,35,1,76,131,14,5,91,44,110,120,86
False,36,67,5,98,126,62,129,70,18,106,37
True,33,102,131,84,129,74,7,123,99,40,10
True,23,93,13,75,2,7,25,14,71,131,110
True,36,136,97,42,86,69,29,131,114,123,49
True,33,73,14,88,39,44,18,53,25,123,103
False,18,1,20,42,126,14,61,36,102,111,21
False,36,114,137,95,123,84,57,39,35,62,88
False,26,27,41,8,131,87,9,64,91,96,93
True,16,102,93,71,83,63,52,77,25,9,26
False,32,86,17,95,128,137,11,84,94,26,20
False,3,40,62,136,74,1,128,47,11,21,131
False,27,71,88,25,64,23,106,108,123,67,131
True,12,110,40,98,21,112,64,16,73,86,44
True,16,8,60,71,11,131,26,42,100,70,101
True,26,25,49,35,14,84,28,32,16,67,53
True,22,41,40,26,49,11,21,104,32,20,81
False,13,11,12,85,14,86,131,10,53,23,61
True,12,108,40,6,107,11,26,1,14,99,20
True,24,16,106,8,87,26,40,102,86,25,129
False,31,131,120,96,10,5,32,105,9,129,11
True,31,114,120,102,97,3,96,106,67,20,79
False,17,71,14,5,19,41,96,33,44,131,35
True,11,46,128,21,14,7,84,2,121,8,64
True,22,19,4,30,46,68,28,5,54,111,102
False,6,120,119,105,40,74,32,91,110,54,35
False,21,91,25,28,71,17,44,5,131,108,63
True,24,129,128,86,35,37,33,16,21,123,48
True,10,104,88,96,25,45,71,31,41,86,21
False,36,27,19,29,22,10,20,104,97,81,131
True,26,25,104,86,126,17,71,64,87,94,14
False,8,85,70,99,81,64,131,36,32,76,112
True,23,14,37,55,56,35,44,112,108,121,11
True,32,1,2,26,74,131,73,34,7,86,88
True,7,11,88,5,14,96,1,126,26,18,129
True,15,64,14,8,7,29,84,97,17,20,44
True,21,121,131,114,84,2,25,44,104,50,75
True,31,102,21,11,23,68,84,89,105,131,108
True,23,64,25,61,98,71,21,14,73,106,131
True,21,110,79,32,1,12,23,101,104,49,44
True,7,94,100,138,25,131,54,22,42,91,88
True,7,49,131,30,137,77,1,69,11,75,14
True,18,10,21,58,102,57,50,99,75,67,74
True,25,44,27,35,5,108,14,131,74,26,93
True,15,87,64,12,29,119,114,103,7,1,37
True,18,14,27,70,55,108,67,98,45,64,22
True,21,60,68,39,26,97,42,131,13,25,7
True,22,11,91,3,109,57,76,84,73,93,106
False,13,16,32,49,44,100,11,26,35,93,71
False,16,74,29,95,102,20,83,19,81,46,14
False,17,41,19,110,26,49,112,131,1,102,16
True,36,37,76,49,88,60,73,64,58,8,2
False,22,44,1,21,74,71,63,35,96,41,37
False,29,77,84,101,11,35,14,7,1,37,20
False,25,9,96,32,64,131,106,83,73,16,31
True,35,44,105,45,74,104,26,102,46,131,73
False,26,18,68,23,65,136,44,84,13,7,129
False,24,48,52,14,102,96,22,85,63,131,19
False,16,27,108,21,105,81,131,36,85,40,6
False,24,112,104,72,15,39,106,14,63,26,20
False,29,84,128,30,131,93,70,14,102,119,96
True,20,37,2,91,46,72,40,42,21,73,17
True,11,44,106,110,50,75,23,131,112,2,8
False,12,119,20,4,26,16,14,113,70,131,5
True,15,18,46,11,16,19,79,84,7,26,137
True,26,131,91,73,36,84,85,27,106,48,16
True,19,62,35,8,102,99,94,9,66,108,131
False,31,14,42,72,131,48,86,94,20,47,96
False,18,25,8,131,123,16,113,49,48,68,5
False,24,44,129,35,34,20,2,74,121,12,57
True,3,35,30,67,16,85,104,59,64,44,26
False,16,21,22,76,94,26,106,27,19,11,136
False,11,63,98,104,123,14,6,46,50,44,51
False,14,32,26,104,14,106,61,27,123,99,70
False,27,20,14,79,44,84,98,131,136,91,23
False,22,53,10,73,26,87,112,19,12,98,131
True,15,109,25,31,36,18,42,67,107,74,26
True,31,14,131,40,8,2,114,23,71,57,25
False,36,20,22,110,88,138,62,86,16,131,70
False,19,17,30,97,53,44,13,10,5,7,131
True,26,92,11,26,22,135,5,1,9,38,75
False,22,9,131,106,80,16,101,69,47,44,64
True,35,123,74,4,86,131,104,88,8,102,14
True,24,129,22,64,40,73,104,131,136,39,11
True,23,35,60,135,49,131,47,56,104,44,27
True,23,83,44,36,131,14,53,42,31,49,34
False,16,9,29,31,74,123,56,77,131,106,86
True,21,26,36,69,48,131,121,14,42,88,104
False,8,104,25,74,91,93,82,34,23,20,53
True,19,75,54,26,84,131,106,105,67,14,50
False,31,25,106,9,73,131,42,84,75,56,21
False,33,85,39,9,25,2,74,80,30,19,79
False,17,41,86,101,104,20,2,19,114,59,50
False,11,50,25,84,28,41,68,93,36,91,81
False,33,57,7,10,1,106,131,84,69,37,42
True,22,14,6,34,2,91,84,67,47,26,104
True,32,123,83,31,6,75,131,86,70,99,2
True,29,39,15,14,74,71,11,7,93,86,131
True,19,2,138,49,131,85,27,8,25,40,99
True,26,70,25,135,20,131,51,49,39,8,5
True,16,25,22,14,54,7,104,136,47,71,44
False,31,17,1,14,131,13,137,21,37,25,34
True,21,18,94,99,76,131,102,64,9,21,35
False,14,23,53,44,43,64,71,28,39,105,14
False,36,53,114,75,100,47,109,39,15,88,128
False,22,8,16,7,74,2,131,73,100,50,102
True,16,41,50,73,22,45,42,64,123,26,71
False,18,14,64,41,61,84,29,30,26,48,91
True,16,77,93,105,104,30,40,36,42,8,131
True,27,16,5,42,1,14,76,84,28,111,94
False,16,81,36,9,11,68,79,27,19,16,94
True,16,85,60,39,94,44,131,95,35,9,84
True,29,114,26,42,33,131,35,123,78,8,30
False,11,2,44,40,25,71,53,29,18,30,6
False,35,47,123,102,106,41,110,25,57,20,120
False,11,89,106,84,104,53,74,18,14,35,60
True,2,25,93,64,35,94,40,9,34,49,57
True,13,123,36,104,25,99,74,41,26,2,48
True,26,44,19,86,30,84,136,20,123,10,25
False,7,63,84,44,49,105,131,14,96,93,53
True,7,20,1,104,47,27,101,5,42,56,19
False,11,113,29,114,46,82,22,131,54,104,1
True,36,114,44,86,92,89,91,106,136,7,123
True,21,10,129,45,40,5,36,59,93,67,99
True,21,23,106,136,11,107,14,72,64,135,44
True,29,17,131,64,60,8,1,30,69,49,75
True,19,104,8,9,131,26,70,37,7,86,74
True,29,42,2,31,11,101,114,51,17,92,131
True,17,50,126,100,1,2,75,93,129,26,30
True,31,71,41,86,20,50,16,22,25,123,131
True,13,42,39,98,131,2,14,44,60,33,136
True,12,121,42,98,93,84,113,14,111,136,1
False,36,84,10,38,7,129,42,71,8,97,131
False,26,138,137,84,30,25,35,131,104,10,34
True,27,102,92,131,17,44,97,86,22,67,58
False,6,131,123,86,109,1,101,16,11,8,84
True,34,98,86,17,8,57,26,46,53,131,99
True,22,131,1,81,65,50,64,21,16,44,106
False,19,16,36,110,44,75,8,96,87,76,84
False,11,8,80,84,70,53,2,131,63,62,88
True,17,105,11,26,1,47,76,64,25,21,108
False,22,39,53,81,34,41,17,9,94,131,71
True,31,14,86,44,88,55,128,49,101,73,104
True,9,136,42,56,1,91,32,22,131,17,99
True,17,27,73,97,120,8,20,25,30,84,47
False,7,86,35,99,92,131,84,22,36,95,53
True,15,86,2,37,81,22,42,14,88,104,30
True,24,109,21,35,131,108,14,48,53,4,29
False,36,129,131,86,44,22,13,98,11,83,9
True,18,93,131,42,34,105,97,107,84,106,9
True,8,84,25,36,108,131,71,15,105,22,5
False,29,111,93,131,9,19,81,88,75,103,85
True,26,39,49,5,138,108,26,6,99,21,20
False,21,112,83,85,11,8,64,44,2,121,5
True,14,74,20,68,75,35,11,86,136,48,84
False,21,58,75,11,14,114,16,39,59,5,8
True,12,27,42,74,20,56,31,39,108,5,63
True,19,86,64,34,6,55,106,30,48,131,14
False,10,7,39,27,48,91,131,100,105,44,126
True,15,2,76,14,8,27,39,94,131,105,97
True,17,91,104,136,35,114,21,131,3,81,17
True,18,131,123,135,44,106,104,48,112,68,52
True,13,45,11,131,8,136,88,2,9,104,94
True,31,74,86,63,84,108,54,52,44,131,15
False,31,120,1,84,20,49,64,17,131,8,2
False,11,76,102,67,64,19,128,94,53,25,56
True,31,5,42,27,108,25,94,57,30,131,22
True,22,14,57,17,5,73,100,8,71,60,26
True,9,26,44,81,25,31,131,1,137,63,75
True,20,2,64,131,46,44,110,8,84,31,120
False,17,12,17,102,27,69,8,101,131,25,2
True,36,18,14,46,36,40,93,31,15,131,57
False,22,37,25,131,46,60,123,98,47,63,102
False,28,104,50,94,74,44,35,131,42,17,99
True,34,21,16,2,131,31,46,137,111,44,102
False,9,10,74,84,99,90,83,14,8,135,131
True,36,70,7,51,16,9,63,14,13,96,18
True,8,129,27,12,42,19,104,53,10,7,23
True,31,26,44,2,106,102,87,110,10,97,63
False,27,106,54,135,64,97,131,42,8,107,85
True,15,2,48,102,42,22,44,16,103,50,5
True,29,36,110,44,42,50,2,105,77,131,8
True,17,97,64,54,17,131,49,8,5,99,105
True,36,81,64,29,32,131,86,57,107,63,42
False,23,98,131,50,75,42,129,76,86,8,64
True,21,2,83,42,121,35,74,27,37,137,48
True,13,42,101,131,10,17,105,123,34,41,14
False,36,57,17,44,64,16,102,14,69,1,34
True,30,113,30,102,8,97,114,14,135,21,57
True,29,137,111,17,100,70,10,112,96,21,131
True,30,25,60,100,68,8,36,1,97,47,26
True,29,7,70,31,96,131,114,26,104,11,80
False,33,123,28,71,54,31,102,13,8,87,98
False,19,95,29,71,47,16,131,19,54,97,70
False,18,1,131,96,36,86,63,54,106,93,91
True,21,1,64,69,88,17,99,44,51,131,75
True,14,81,20,2,18,40,41,23,131,36,101
False,23,30,108,56,114,69,1,25,60,17,9
False,11,95,62,131,61,44,14,114,7,119,106
True,28,26,86,99,61,1,37,25,129,131,67
True,27,48,106,33,102,131,11,84,29,51,72
False,17,30,6,102,94,26,35,42,136,91,14
True,32,8,120,51,91,42,126,63,136,121,7
False,17,99,22,87,44,131,26,84,67,8,76
True,28,99,106,131,31,8,14,21,56,40,67
False,27,101,95,34,7,15,71,74,52,61,2
True,24,8,128,30,47,131,23,71,49,110,54
True,28,136,48,16,84,111,44,75,22,72,137
True,16,131,82,21,129,63,104,8,113,33,34
True,16,42,76,131,93,37,15,112,40,74,5
True,23,7,93,75,18,85,8,88,19,9,126
False,21,53,54,64,2,35,19,5,131,8,71
True,19,131,104,123,70,106,44,95,129,26,64
True,15,93,131,21,50,42,86,26,101,63,98
False,36,131,9,13,16,26,113,136,81,25,74
False,3,44,14,27,36,59,63,6,131,42,114
False,6,97,20,48,46,5,92,131,93,129,57
True,31,2,131,39,35,1,15,30,13,8,9
True,8,32,71,128,81,2,94,7,121,26,16
True,31,31,72,96,35,126,44,39,111,78,120
True,27,91,2,138,14,46,61,11,129,64,131
True,13,71,131,76,14,39,17,47,123,136,91
False,17,21,131,114,108,40,75,62,26,28,16
False,7,65,26,104,74,71,111,1,35,40,96
True,29,81,13,131,93,71,91,14,104,25,31
True,28,48,75,81,106,110,54,39,30,2,19
True,10,45,93,25,137,35,13,131,2,51,12
True,15,108,91,54,84,26,11,27,49,110,42
True,29,135,4,114,131,106,14,11,15,25,87
True,30,28,131,46,128,7,98,30,74,44,27
False,34,14,46,131,2,42,86,49,96,8,64
True,21,17,1,104,131,111,93,137,8,37,20
True,34,61,79,129,42,86,131,110,17,49,25
False,23,25,28,30,43,131,123,50,59,113,44
False,23,85,136,39,18,27,51,42,26,7,131
True,14,131,42,21,37,44,26,19,81,32,27
False,6,44,84,21,62,17,14,121,56,63,43
False,2,131,47,23,10,94,11,7,40,42,27
False,34,14,1,111,135,39,123,11,13,2,131
True,13,131,21,51,40,95,2,22,8,17,75
False,9,17,4,131,91,103,95,84,113,42,119
True,15,131,35,43,33,104,11,36,105,44,5
True,36,91,96,21,136,131,7,71,73,84,11
False,8,44,30,2,41,5,91,136,100,35,99
True,28,86,131,29,91,25,67,129,22,84,111
False,22,30,71,120,131,44,11,27,92,19,35
False,31,87,70,15,46,14,111,59,8,84,7
True,12,8,71,59,101,35,93,14,123,11,34
False,18,44,30,84,22,61,28,5,113,87,1
False,17,81,131,35,27,18,67,9,50,85,63
False,23,131,107,21,1,96,28,15,35,67,102
True,14,2,64,5,13,67,96,53,91,44,74
True,22,74,97,49,64,9,73,131,26,80,39
True,27,102,91,76,25,108,27,17,99,35,93
True,12,11,28,25,50,44,84,26,98,67,9
True,21,40,70,2,98,26,16,14,63,35,8
True,31,2,84,8,31,111,123,39,44,40,96
True,17,101,85,86,35,71,8,2,64,26,84
True,17,102,30,56,14,15,31,44,25,112,20
True,28,69,5,36,88,25,102,47,9,28,95
False,29,86,61,12,126,22,21,46,131,84,123
True,18,39,53,70,103,131,129,30,128,1,11
True,30,11,66,123,41,16,30,93,129,39,131
False,12,73,30,128,74,1,50,67,49,7,131
True,31,85,131,92,6,57,21,5,84,25,109
False,11,2,5,10,31,76,93,50,17,71,135
False,23,36,131,7,30,63,31,14,9,13,93
True,7,84,48,131,59,85,5,54,98,53,88
False,16,104,119,50,8,84,14,114,110,135,63
False,31,79,126,15,93,57,108,113,131,20,86
True,13,91,136,88,84,110,99,27,44,11,86
True,16,104,19,30,39,53,44,77,128,99,5
True,33,101,49,31,7,44,94,26,126,123,98
True,36,13,54,43,131,27,55,70,77,100,45
False,12,5,54,42,11,100,94,84,88,49,34
False,26,73,84,85,11,93,29,81,64,131,19
False,6,98,5,87,1,131,80,101,60,14,59
True,19,9,111,63,2,23,44,62,68,37,119
True,20,36,106,1,33,34,25,84,98,12,102
True,26,84,104,8,131,92,135,128,64,45,93
True,16,86,22,96,131,42,7,5,70,17,88
True,13,2,64,49,84,110,8,21,59,39,26
False,14,14,1,26,110,60,7,56,59,53,84
True,22,16,57,114,51,10,83,8,35,84,26
False,19,84,62,51,63,48,26,75,60,52,70
True,21,42,102,131,16,22,64,19,36,21,98
False,27,84,9,39,64,18,7,25,129,37,57
False,14,111,101,70,42,25,102,99,84,126,131
False,32,74,97,64,49,88,20,86,42,106,60
False,19,60,25,121,84,18,7,123,8,104,131
True,21,73,7,15,39,5,53,42,50,11,44
False,21,123,31,41,105,86,112,14,26,74,49
False,21,36,111,42,57,69,11,136,113,23,35
False,19,2,87,31,101,8,86,113,98,26,42
True,28,44,131,82,30,71,12,101,75,86,59
False,34,92,84,86,1,82,98,102,89,114,40
True,11,8,93,131,5,71,41,123,39,61,50
False,8,63,101,99,131,1,2,30,44,10,50
False,21,33,1,30,74,38,54,102,104,84,11
True,22,131,9,39,2,71,88,63,46,53,67
False,22,104,12,123,26,43,19,2,84,31,32
True,26,8,87,131,20,31,52,42,14,123,88
False,11,53,99,8,75,30,39,41,42,84,86
False,19,1,42,39,90,123,83,84,106,8,102
True,3,15,11,21,20,35,95,128,10,104,14
False,12,11,67,28,91,131,102,35,44,50,7
True,36,95,113,34,19,40,86,84,14,74,93
True,29,136,91,11,70,50,110,83,49,112,25
True,17,113,131,109,92,7,86,16,71,104,114
True,32,49,77,11,105,68,19,44,99,14,84
True,2,5,11,14,47,25,71,91,70,44,76
True,20,86,72,95,126,92,36,104,123,51,48
True,34,72,93,16,111,7,131,71,62,70,126
False,27,11,88,131,26,94,35,71,102,1,129
True,29,42,86,126,102,53,44,47,129,11,51
False,26,16,121,67,104,56,131,137,21,53,83
False,36,31,9,123,96,11,121,84,49,22,44
True,22,85,86,104,84,14,62,22,97,75,44
False,19,33,93,106,14,84,50,8,114,111,108
True,22,11,42,6,19,85,84,131,93,49,25
False,21,47,126,34,123,54,74,61,80,120,110
False,26,44,30,96,119,131,20,36,123,126,6
False,26,112,14,64,50,41,93,123,21,84,11
False,21,81,31,18,93,126,29,17,86,136,11
True,23,110,74,93,28,35,84,18,64,32,2
False,19,62,14,129,42,11,34,86,84,137,93
True,14,103,61,102,6,68,26,131,17,18,43
False,19,8,72,98,40,110,35,93,129,31,30
True,23,85,104,131,14,41,126,83,71,129,42
True,16,56,42,131,31,2,93,68,11,14,123
True,16,14,40,25,1,111,131,104,84,20,63
True,13,35,34,104,14,48,50,93,40,110,99
False,26,96,35,95,71,91,102,59,19,94,11
False,11,84,131,101,70,136,40,104,86,1,37
True,18,54,21,71,88,30,13,41,36,73,84
False,7,30,92,25,61,52,26,44,9,131,31
False,20,49,131,84,59,6,35,64,85,86,44
True,19,68,25,18,11,96,106,46,27,135,14
True,21,36,104,42,14,86,16,28,99,119,63
False,10,22,86,88,1,99,93,61,62,90,104
True,13,110,51,78,14,48,19,64,8,137,131
True,11,131,25,85,22,93,34,64,63,8,49
False,31,92,68,81,28,39,60,67,131,17,84
False,10,26,5,98,1,126,123,131,64,42,35
True,21,39,8,16,88,79,11,123,41,31,131
False,36,88,25,137,19,14,27,73,84,8,86
True,19,101,85,86,94,96,67,10,49,71,26
True,17,131,20,34,26,6,13,53,47,84,27
False,21,74,131,10,11,84,26,86,46,104,14
True,14,129,121,64,42,25,14,1,22,75,84
True,29,84,131,105,12,96,20,26,2,48,11
False,22,131,44,74,129,121,35,8,104,7,83
False,36,57,17,2,64,67,112,44,69,84,102
False,21,105,9,8,76,86,12,20,112,39,84
True,14,5,2,138,85,17,27,10,36,51,21
True,18,9,34,74,93,80,1,22,123,17,14
False,13,26,47,6,27,70,81,138,31,135,71
True,16,83,11,123,44,99,25,9,19,34,86
True,6,51,14,104,91,53,86,41,137,131,27
True,21,60,21,53,100,15,71,67,50,2,74
False,10,85,45,47,1,74,22,114,112,56,35
True,8,62,50,7,35,41,12,76,37,119,14
False,22,49,74,129,84,121,5,131,35,54,71
True,21,61,131,63,35,5,36,14,84,41,74
True,21,86,84,15,94,64,102,36,101,63,104
False,27,119,87,1,129,13,15,49,2,68,31
False,18,42,137,30,74,2,46,104,9,26,20
True,26,7,45,27,72,62,14,12,73,84,88
True,26,98,37,76,109,101,71,2,11,67,26
True,11,86,8,84,23,35,123,44,75,101,99
False,11,109,84,138,95,14,93,19,37,137,35
True,36,99,21,5,75,62,40,85,41,88,14
False,29,14,2,49,11,91,110,63,27,84,47
True,35,19,11,36,38,75,8,39,126,73,30
True,25,2,42,74,136,27,10,88,25,19,76
False,18,46,87,60,63,131,61,28,44,71,86
True,36,66,113,92,25,108,29,97,59,91,88
False,36,2,76,64,53,14,39,73,30,131,84
True,28,88,2,20,35,93,44,102,69,53,19
True,11,28,35,113,31,30,73,1,74,2,27
False,35,110,131,84,21,23,45,2,92,46,31
False,18,1,81,26,9,17,59,8,131,107,84
False,29,26,129,63,35,16,113,46,131,27,71
False,34,84,21,50,28,43,135,22,27,39,11
True,30,84,28,9,131,22,10,2,20,111,74
False,20,13,102,70,105,60,35,44,103,38,30
True,20,10,131,61,88,2,54,71,59,84,74
True,9,104,17,25,37,101,8,5,105,29,131
False,36,73,57,55,74,25,14,136,114,98,7
False,11,106,84,113,42,64,86,119,5,98,105
True,36,26,8,43,86,55,129,25,100,72,37
False,17,98,4,49,21,84,39,17,69,2,93
True,16,36,85,63,50,14,113,8,37,99,5
True,36,8,88,22,28,79,62,20,76,131,11
True,11,99,93,136,25,22,74,49,64,111,44
True,7,36,123,35,49,62,72,80,41,25,102
True,36,47,11,14,131,44,73,35,72,57,25
True,21,71,40,44,39,20,12,56,75,9,68
True,6,14,77,123,94,31,28,56,101,131,114
False,30,73,84,49,74,131,25,94,123,14,38
False,24,74,86,73,41,20,35,25,137,85,113
False,25,7,110,27,71,95,25,101,33,44,108
False,19,16,94,67,131,11,89,35,74,26,47
True,36,19,63,84,49,57,46,37,14,94,69
False,23,121,26,73,59,42,102,131,107,13,44
False,24,84,53,13,83,56,42,44,45,123,39
True,25,110,44,2,102,131,73,119,3,84,35
True,28,6,129,84,131,11,30,40,49,8,27
False,17,1,21,35,131,71,10,20,39,84,64
False,29,98,13,64,63,2,47,85,84,104,131
False,17,34,104,47,35,80,113,92,105,26,114
True,18,3,2,74,83,4,1,5,100,35,22
True,3,96,138,129,87,8,31,81,74,67,101
False,17,101,131,42,14,47,20,33,49,84,74
False,16,123,102,63,81,30,131,22,94,2,84
False,14,14,123,12,42,53,30,31,114,80,39
False,26,44,39,50,111,2,11,131,26,108,73
True,21,53,102,25,86,8,45,69,131,93,63
True,34,47,86,69,21,53,114,31,131,9,97
False,17,26,121,41,99,131,105,11,4,71,30
True,21,37,2,62,131,67,84,36,88,25,10
False,9,36,123,40,70,71,14,35,75,131,84
False,12,40,7,39,30,8,104,9,6,86,61
True,16,35,40,114,14,123,42,131,51,71,2
False,18,71,81,137,25,31,34,131,44,2,84
False,23,8,86,53,22,93,126,123,106,131,56
False,11,5,7,22,44,42,98,73,104,27,86
True,8,35,84,64,12,69,54,8,88,119,94
True,16,30,81,84,25,86,62,110,131,74,1
True,26,44,131,74,108,75,37,84,9,28,22
True,23,19,64,59,137,37,50,34,100,70,27
True,21,10,69,136,73,110,2,16,121,45,6
True,13,9,114,87,1,99,86,10,95,34,42
True,14,81,105,114,29,22,6,96,36,21,27
False,35,44,39,69,64,86,131,25,106,102,28
True,30,14,43,131,9,129,47,86,22,73,93
False,17,35,30,104,114,26,121,20,2,11,42
True,8,61,84,15,63,30,64,32,69,74,131
True,28,18,113,34,120,98,39,84,1,137,26
True,6,14,44,75,131,106,98,8,91,105,76
True,6,114,123,46,2,68,30,72,106,57,119
True,34,32,21,48,75,84,11,45,108,71,73
True,8,44,98,131,19,110,1,123,104,36,90
True,5,28,84,5,8,75,70,104,50,131,48
True,11,104,7,112,30,35,17,88,2,73,40
True,25,41,27,71,57,77,26,129,36,10,73
False,14,84,114,45,128,25,131,8,86,59,35
True,9,101,11,94,119,9,28,13,44,22,76
True,21,81,71,22,100,1,41,6,101,33,104
True,10,30,84,71,10,120,137,44,119,74,55
True,13,69,37,1,80,34,99,131,29,104,44
False,21,93,110,36,26,71,102,47,25,51,11
False,8,83,14,74,104,64,123,114,41,131,84
True,11,25,121,91,35,12,31,1,30,17,63
False,28,64,40,25,86,96,73,102,50,69,48
False,24,50,73,13,131,15,14,83,11,21,104
False,21,17,50,94,37,110,11,2,131,35,26
True,36,136,19,18,11,31,92,7,71,74,21
False,9,138,93,26,18,104,28,44,105,84,53
True,15,43,44,7,111,104,99,51,8,35,74
